0,0.0001852169807534665,0.9994199872016907,0.0001637947716517374,1.0
1,0.00017172210209537297,0.9997199773788452,0.00016318753478117287,1.0
2,0.00016386600327678025,0.9998800158500671,0.00016274683002848178,0.9995999932289124
3,0.0001561045937705785,0.999779999256134,0.00015884455933701247,1.0
4,0.0001519286015536636,0.9998599886894226,0.00015878047270234674,0.9998000264167786
5,0.0001478791091358289,0.9998400211334229,0.00015761738177388906,1.0
6,0.0001440467603970319,0.9998599886894226,0.00015716400230303407,1.0
7,0.00014220761659089476,0.9998800158500671,0.00015969913511071354,1.0
8,0.00013822336040902883,0.9998999834060669,0.00015783535491209477,1.0
9,0.00013596570352092385,0.9999799728393555,0.00015963494661264122,0.9998000264167786
10,0.00013331466470845044,0.9998800158500671,0.0001598165836185217,1.0
11,0.00013366155326366425,0.9998800158500671,0.00016112993762362748,1.0
12,0.00013005331857129931,0.9998599886894226,0.00016156738274730742,1.0
13,0.00012921278539579362,0.9998599886894226,0.00016381700697820634,1.0
14,0.00013114904868416488,0.9998599886894226,0.00016009359387680888,0.9998000264167786
15,0.00012645608512684703,0.9999399781227112,0.00015937344869598746,1.0
16,0.0001240830752067268,0.9999799728393555,0.00016043377399910241,0.9998000264167786
17,0.00012279770453460515,0.9999799728393555,0.0001629707549000159,1.0
18,0.00012221089855302125,0.9999200105667114,0.0001621837873244658,1.0
19,0.0001207956374855712,0.9999399781227112,0.00016048397810664028,1.0
20,0.00012020016583846882,0.9999200105667114,0.00015995721332728863,1.0
21,0.00011878263467224315,0.9998999834060669,0.00016410110401920974,0.9998000264167786
22,0.00011836590419989079,0.9998599886894226,0.00016181266983039677,0.9998000264167786
23,0.0001172523625427857,0.9999600052833557,0.00016265833983197808,1.0
24,0.00011714163701981306,0.9999399781227112,0.00016242251149378717,1.0
25,0.00011531986092450097,0.9999399781227112,0.00016412300465162843,1.0
26,0.00011494408681755885,0.9998999834060669,0.00016362566384486854,0.9998000264167786
27,0.00011314581934129819,1.0,0.00016291467181872576,0.9998000264167786
28,0.00011271598486928269,0.9998999834060669,0.0001648546167416498,0.9998000264167786
29,0.00011268706293776631,0.9998999834060669,0.00016361284360755235,1.0
30,0.00011168442870257422,0.9998999834060669,0.0001633306237636134,0.9998000264167786
31,0.00011180977162439376,0.9999600052833557,0.00016254183719865978,1.0
32,0.00011041336256312206,0.9999799728393555,0.00016421120380982757,0.9995999932289124
33,0.00010987671703333035,0.9999600052833557,0.00016468818648718297,1.0
34,0.00010882021160796285,0.9998599886894226,0.0001643137657083571,1.0
35,0.00010921188368229195,0.9999200105667114,0.00016347855853382498,1.0
36,0.00010914580343523994,0.9999799728393555,0.00016293888620566577,1.0
37,0.0001080154106603004,0.9999600052833557,0.0001618311071069911,1.0
38,0.00010731725342338905,0.9999399781227112,0.0001630912156542763,1.0
39,0.0001070248254109174,1.0,0.00016279918781947345,1.0
40,0.00010602020483929664,0.9999399781227112,0.0001650315389269963,0.9998000264167786
41,0.00010633604688337073,0.9999399781227112,0.00016262794088106602,1.0
42,0.00010469285189174116,0.9999799728393555,0.00016499371849931777,0.9998000264167786
43,0.00010574371117400005,0.9999200105667114,0.00016419717576354742,1.0
44,0.00010653524077497423,0.9999600052833557,0.00016464533109683543,1.0
45,0.00010305162140866742,0.9999799728393555,0.00016414384299423546,1.0
46,0.00010391486284788698,0.9999200105667114,0.00016313248488586396,1.0
47,0.00010288369958288968,0.9999399781227112,0.000164284574566409,1.0
48,0.00010338113497709855,0.9999600052833557,0.00016558109200559556,1.0
49,0.00010220375406788662,0.9999399781227112,0.00016463801148347557,1.0
50,0.00010401918552815914,0.9999799728393555,0.00016560446238145232,1.0
51,0.00010224919969914481,0.9999600052833557,0.00016267206228803843,0.9998000264167786
52,0.00010206201841356233,0.9999600052833557,0.00016509303532075137,1.0
53,0.00010179635864915326,1.0,0.00016459613107144833,1.0
54,0.00010058390762424096,0.9999600052833557,0.00016571872401982546,1.0
55,0.00010188339365413412,0.9999399781227112,0.00016496155876666307,0.9998000264167786
56,0.00010060321801574901,0.9999600052833557,0.00016236395458690822,1.0
57,0.0001003325087367557,0.9999799728393555,0.0001637311070226133,1.0
58,9.995832806453109e-05,1.0,0.00016565911937505007,0.9998000264167786
59,9.818459511734545e-05,0.9999799728393555,0.00016504453378729522,1.0
60,9.934106492437422e-05,0.9999399781227112,0.0001653127692406997,0.9998000264167786
61,9.983839117921889e-05,0.9999600052833557,0.0001673694932833314,1.0
62,0.00010021602793131024,0.9998800158500671,0.00016467897512484342,1.0
63,9.738382505020127e-05,0.9999600052833557,0.00016449508257210255,1.0
64,9.803853754419833e-05,0.9999799728393555,0.00016493265866301954,1.0
65,9.735343337524682e-05,0.9999600052833557,0.00016507328837178648,1.0
66,9.796902304515243e-05,0.9999399781227112,0.00016687727475073189,1.0
67,9.74717695498839e-05,0.9999799728393555,0.00016488242545165122,1.0
68,9.67338346526958e-05,0.9999799728393555,0.0001623853895580396,1.0
69,9.635253081796691e-05,0.9999799728393555,0.000163935124874115,1.0
70,9.703201067168266e-05,0.9999600052833557,0.00016474236326757818,1.0
71,9.491184027865529e-05,0.9999600052833557,0.00016216628137044609,1.0
72,9.427199984202161e-05,0.9998599886894226,0.00016289246559608728,1.0
73,9.453039820073172e-05,0.9999600052833557,0.00016277657414320856,1.0
74,9.436527034267783e-05,0.9999200105667114,0.00016389923985116184,1.0
75,9.493430843576789e-05,0.9998999834060669,0.00016441686602775007,1.0
76,9.35995121835731e-05,0.9999600052833557,0.000162371332407929,1.0
77,9.393361688125879e-05,0.9998999834060669,0.0001648302422836423,1.0
78,9.30463575059548e-05,0.9999799728393555,0.00016467933892272413,1.0
79,9.284522093366832e-05,0.9999799728393555,0.00016455505101475865,1.0
80,9.3296286650002e-05,0.9999799728393555,0.00016383183537982404,1.0
81,9.248989226762205e-05,0.9999600052833557,0.00016274537483695894,1.0
